source	destination	disposition	evidence
references/web-and-api.md#L45	web-and-api#Checklist-15	moved	CSS injection retained as the fifth output context, with the background-URL exfiltration path
references/web-and-api.md#L46	web-and-api#Checklist-18	moved	reflected file download retained as the download-side sibling of upload handling, with the caller-controlled Content-Disposition filename named as the artifact
references/web-and-api.md#L47	web-and-api#Checklist-14	preserved	email header injection in mailers, with the silent-Bcc consequence stated
references/web-and-api.md#L48	web-and-api#Checklist-13	preserved	NoSQL operator injection retained with a detector: an Express query or body value may be an object, so $ne as a password matches every document
references/web-and-api.md#L52	web-and-api#Checklist-32	moved	workflows that assume the client enforces a rule become the client-trusted-business-rules item, which the business-logic triage lens files against
references/web-and-api.md#L53	web-and-api#Checklist-22	moved	"we will add rate limiting later" becomes the rate-limiting item, including the flow-level half of API6:2023
references/web-and-api.md#L54	threat-modeling/architecture-trust-design-gaps	moved	trust between services by network position is a deferred slug; stated in the does-not-own list so it is not filed here as a CORS or auth defect
references/web-and-api.md#L55	web-and-api#Checklist-7	moved	single-factor security on high-value actions folded into the authentication item
references/web-and-api.md#L58-L59	web-and-api#Checklist-7	preserved	account enumeration by response and by timing, with a detector whose safe side computes the hash on both branches
references/web-and-api.md#L60	web-and-api#Checklist-7	corrected	NIST SP 800-63B guidance kept as direction (length over complexity, no forced rotation, breach-corpus check) and extended with the maximum-length and Unicode-stripping defects. No minimum-length number is pinned to a revision: the value differs between revisions and the lens flags the uncertainty rather than quoting a figure that would be checked
references/web-and-api.md#L61	web-and-api#Checklist-7	preserved	MFA: rate limits on verification, SMS as sole factor, plus reused-code rejection and recovery-code handling
references/web-and-api.md#L62	web-and-api#Checklist-8	moved	session expiry, revocation and rotation on privilege change become the session item
references/web-and-api.md#L63	web-and-api#Checklist-7	preserved	magic-link and reset-token reusability, expiry and invalidation, with a detector on the invalidate-on-use path
references/web-and-api.md#L66	cicd-and-supply-chain/artifact-signing-and-provenance-emission	moved	auto-update endpoints that do not verify signatures route to the supply-chain lens; the client-side apply check is mobile-app-security ota-update-integrity
references/web-and-api.md#L67	cicd-and-supply-chain	moved	CI pulling latest tags is a deferred slug
references/web-and-api.md#L68	web-and-api#Checklist-16	corrected	deserialization no longer delegated: inlined with the format-is-the-fix rule and the sink inventory across six languages, plus the XXE half
references/web-and-api.md#L69	web-and-api#Checklist-26	moved	webhooks that do not verify signatures become the webhook-integrity item; the constant-time comparison itself routes to crypto and is named as that lens’s
references/web-and-api.md#L70	web-and-api#Checklist-28	moved	CDN dependencies without SRI become the third-party-script item, with the honest statement that a loader script cannot be bounded by SRI
references/web-and-api.md#L73-L74	web-and-api#Checklist-31	moved	absent authentication and access-control-failure logging folded into the log-content item
references/web-and-api.md#L75	web-and-api#Checklist-31	corrected	logs containing secrets or personal data kept here as the finding, with classification and uplift explicitly assigned to hipaa-and-phi and privacy-and-data-protection so it is filed once
references/web-and-api.md#L76	web-and-api#Checklist-31	preserved	log injection by newline, extended with terminal escape sequences and the structured-logging fix
references/web-and-api.md#L77	threat-modeling/cross-boundary-attribution-logging	moved	correlation identifiers across services are a deferred slug; what one service writes into its own line stays here
references/web-and-api.md#L78	cloud-and-iac/control-plane-audit-logging	moved	log retention is a deferred slug
references/web-and-api.md#L81-L85	web-and-api#Checklist-30	moved	the five fail-open shapes become the error-handling item, with the missing-input variant added: a guard written "if (sig && !verify(sig))" is skipped entirely when the header is absent
references/web-and-api.md#L87-L88	web-and-api#Checklist-19	corrected	the 2021 compatibility note is kept but restated without asserting a mapping: the 2025 list has no standalone SSRF category and the topic is owned here regardless of where a report maps it
references/web-and-api.md#L89-L91	web-and-api#Checklist-19	preserved	user-URL fetch sinks, parser-differential URLs and DNS rebinding retained, with the rebinding assertion promoted into proof recipe R4 as the load-bearing case
references/web-and-api.md#L92	web-and-api#Checklist-19	corrected	punch list section 1 item 7: the deny-list named RFC 1918, link-local and cloud metadata, and loopback is in none of those, so the canonical target was unblocked. The list now covers 127.0.0.0/8, 0.0.0.0 and every alternate spelling, CGNAT, benchmark, multicast and reserved ranges, IPv6 loopback and ULA, IPv4-mapped forms, and the metadata endpoints of three clouds plus the container credential provider
references/web-and-api.md#L92	web-and-api#Checklist-19	corrected	same item: the recommended mitigation "allowlist + resolve + check" is the DNS-rebinding time-of-check window the preceding bullet warns about. Replaced with two atomic constructions, a pinned-IP dialer that validates every A/AAAA record and connects to the validated address, or an allowlisting egress proxy, with the scheme allowlist and the no-follow-redirects rule as separate requirements
references/web-and-api.md#L93	web-and-api#Checklist-19	preserved	redirects followed into the internal network, restated as a per-hop revalidation requirement and asserted in R4
references/web-and-api.md#L99-L100	web-and-api#Checklist-1	preserved	API1:2023 BOLA, with the second-order object case added (a child object reached by a raw child identifier under a scoped parent)
references/web-and-api.md#L103	web-and-api#Checklist-31	moved	API keys as query parameters become the identifier-in-URL finding this lens owns
references/web-and-api.md#L104	crypto-and-key-management/jwt-jws-and-jwks-verification	moved	"JWT issues (covered in main)" routes to crypto; the token-handling half that stays here is enumerated in the does-not-own boundary paragraph
references/web-and-api.md#L105-L106	web-and-api#Checklist-8	moved	token leakage via referrer, history and logs, and long-lived tokens with no rotation, become session and log-content checks
references/web-and-api.md#L108-L109	web-and-api#Checklist-5	moved	API3:2023 mass assignment becomes its own item, which is the slug salesforce-platform defers to; the framework-by-framework vulnerable-construction inventory and the nested-write case are new
references/web-and-api.md#L109	web-and-api#Checklist-6	moved	the over-return half of API3:2023 becomes the property-level item, including the same-object-two-routes case and the field reachable through a second GraphQL parent
references/web-and-api.md#L112-L116	web-and-api#Checklist-22	moved	API4:2023 becomes the rate-limiting item; pagination caps and upload size limits are cross-linked to items 22 and 18, GraphQL cost to item 23
references/web-and-api.md#L118-L119	web-and-api#Checklist-3	moved	API5:2023 becomes function-level authorization, with the middleware-order, prefix-matching and non-HTTP-entry-point shapes named
references/web-and-api.md#L121-L122	web-and-api#Checklist-22	moved	API6:2023 business-flow abuse kept as a distinct control from per-endpoint limits, cross-linked to items 32 and 33
references/web-and-api.md#L130-L131	web-and-api#Checklist-25	moved	API9:2023 becomes the inventory item, with specification drift expressed as a diff between the framework route registry and the OpenAPI document
references/web-and-api.md#L133-L134	web-and-api#Checklist-27	moved	API10:2023 becomes third-party-api-response-trust, split into rendered, parsed, followed, believed and unbounded
references/web-and-api.md#L138-L143	web-and-api#Checklist-23	corrected	GraphQL retained in full and conditioned on environment: introspection is usually decided by NODE_ENV rather than by code, so the check now reads the option and the environment plumbing and says when the deployed value was not observable. Persisted-query allowlists added as the control that solves depth and complexity together
references/web-and-api.md#L147	web-and-api#Checklist-25	moved	gRPC server reflection kept as both an exposure check and an inventory surface, with a detector
